ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
3,Only authorized users shall have access to students’ personal information.,NF,"['authorize', 'user', 'shall', 'access', 'student', 'personal', 'information']","['authorize', 'user', 'shall', 'access', 'student', 'personal', 'information']","['authorize', 'user', 'shall', 'access', 'student', 'personal', 'information']",1
3,Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students’ personal information.,NF,"['susan', 'poslusny', 'julie', 'donalek', 'people', 'shall', 'access', 'student', 'personal', 'information']","['susan', 'poslusny', 'julie', 'donalek', 'people', 'shall', 'access', 'student', 'personal', 'information']","['susan', 'poslusny', 'julie', 'donalek', 'people', 'shall', 'access', 'student', 'personal', 'information']",1
3,Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.,NF,"['authorize', 'user', 'shall', 'access', 'portion', 'system', 'interface', 'campusconnect']","['authorize', 'user', 'shall', 'access', 'portion', 'system', 'interface', 'campusconnect']","['authorize', 'user', 'shall', 'access', 'portion', 'system', 'interface', 'campusconnect']",1
3,Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.,NF,"['fit', 'criterion', 'susan', 'poslusny', 'karen', 'sysol', 'people', 'shall', 'access', 'final', 'class', 'section', 'scheduling', 'system', 'interface', 'campusconnect']","['fit', 'criterion', 'susan', 'poslusny', 'karen', 'sysol', 'people', 'shall', 'access', 'final', 'class', 'section', 'scheduling', 'system', 'interface', 'campusconnect']","['fit', 'criterion', 'susan', 'poslusny', 'karen', 'sysol', 'people', 'shall', 'access', 'final', 'class', 'section', 'scheduling', 'system', 'interface', 'campusconnect']",1
3,The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.,NF,"['system', 'shall', 'basic', 'datum', 'integrity', 'checking', 'reduce', 'possibility', 'incorrect', 'invalid', 'datum', 'introduce']","['system', 'shall', 'basic', 'datum', 'integrity', 'checking', 'reduce', 'possibility', 'incorrect', 'invalid', 'datum', 'introduce']","['system', 'shall', 'basic', 'datum', 'integrity', 'checking', 'reduce', 'possibility', 'incorrect', 'invalid', 'datum', 'introduce']",1
3,The system shall protect private information in accordance with the organization’s information policy.,NF,"['system', 'shall', 'protect', 'private', 'information', 'accordance', 'organization', 'information', 'policy']","['system', 'shall', 'protect', 'private', 'information', 'accordance', 'organization', 'information', 'policy']","['system', 'shall', 'protect', 'private', 'information', 'accordance', 'organization', 'information', 'policy']",1
3,The system shall be built such that it is as secure as possible from malicious interference.,NF,"['system', 'shall', 'built', 'secure', 'possible', 'malicious', 'interference']","['system', 'shall', 'built', 'secure', 'possible', 'malicious', 'interference']","['system', 'shall', 'built', 'secure', 'possible', 'malicious', 'interference']",1
3,The system shall use the organization’s standard virus protection software to help monitor threats to itself.,NF,"['system', 'shall', 'use', 'organization', 'standard', 'virus', 'protection', 'software', 'help', 'monitor', 'threat']","['system', 'shall', 'use', 'organization', 'standard', 'virus', 'protection', 'software', 'help', 'monitor', 'threat']","['system', 'shall', 'use', 'organization', 'standard', 'virus', 'protection', 'software', 'help', 'monitor', 'threat']",1
3,A cohort shall be associated to one Program of Study offered by the department.,F,"['cohort', 'shall', 'associate', 'program', 'study', 'offer', 'department']","['cohort', 'shall', 'associate', 'program_study', 'offer', 'department']","['cohort', 'shall', 'associate', 'program_study', 'offer', 'department']",0
3,Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'list', 'student', 'cohort']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'list', 'student', 'cohort']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add', 'list', 'student', 'cohort']",0
3,Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'single', 'student', 'cohort']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'single', 'student', 'cohort']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add', 'single', 'student', 'cohort']",0
3,Students added to a cohort shall be eligible for the cohort’s Program of Study.,F,"['student', 'add', 'cohort', 'shall', 'eligible', 'cohort', 'program', 'study']","['student', 'add', 'cohort', 'shall', 'eligible', 'cohort', 'program_study']","['student', 'add', 'cohort', 'shall', 'eligible', 'cohort', 'program_study']",0
3,Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'specify', 'prefer', 'sequence', 'class', 'give', 'cohort']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able', 'specify', 'prefer', 'sequence_class', 'give', 'cohort']","['program_administrators_nursing_staff', 'members', 'shall', 'able', 'specify', 'prefer', 'sequence_class', 'give', 'cohort']",0
3, For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.,F,"['class', 'sequence', 'cohort', 'program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']","['class', 'sequence', 'cohort', 'program_administrators', 'nursing_staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']","['class', 'sequence', 'cohort', 'program_administrators_nursing_staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']",0
3, For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.,F,"['class', 'sequence', 'cohort', 'program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']","['class', 'sequence', 'cohort', 'program_administrators', 'nursing_staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']","['class', 'sequence', 'cohort', 'program_administrators_nursing_staff', 'members', 'shall', 'able', 'specify', 'quarter', 'class', 'offer']",0
3,Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'new', 'class', 'sequence', 'class']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'new', 'class', 'sequence_class']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add_new', 'class', 'sequence_class']",0
3,Program Administrators and Nursing Staff Members shall be able to add clinical classes or sections to a sequence of classes,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'clinical', 'class', 'section', 'sequence', 'class']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'clinical', 'class', 'section', 'sequence_class']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add', 'clinical_class', 'section', 'sequence_class']",0
3, Program Administrators and Nursing Staff Members shall be able to add a new cohort to the system  identified by start month and year.,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'new', 'cohort', 'system', 'identify', 'start', 'month', 'year']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'new', 'cohort', 'system', 'identify', 'start', 'month', 'year']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add_new', 'cohort', 'system', 'identify', 'start', 'month', 'year']",0
3,Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'able', 'add', 'new', 'class', 'nursing', 'department', 'system']","['program_administrators', 'nursing_staff', 'members', 'shall', 'able_add', 'new', 'class', 'nursing', 'department', 'system']","['program_administrators_nursing_staff', 'members', 'shall', 'able_add_new', 'class', 'nursing', 'department', 'system']",0
3,A class shall be either a non-clinical class or a clinical class.,F,"['class', 'shall', 'non', 'clinical', 'class', 'clinical', 'class']","['class', 'shall', 'non', 'clinical', 'class', 'clinical', 'class']","['class', 'shall', 'non', 'clinical_class', 'clinical_class']",0
3, A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.,F,"['non', 'clinical', 'class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'instructor', 'need']","['non', 'clinical', 'class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'instructor', 'need']","['non', 'clinical_class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'instructor', 'need']",0
3, A clinical class shall specify the course name  lecture room requirements  clinical site needs  lecture instructor needs  and clinical lab instructor needs.,F,"['clinical', 'class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'clinical', 'site', 'need', 'lecture', 'instructor', 'need', 'clinical', 'lab', 'instructor', 'need']","['clinical', 'class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'clinical_site', 'need', 'lecture', 'instructor', 'need', 'clinical_lab', 'instructor', 'need']","['clinical_class', 'shall', 'specify', 'course', 'lecture', 'room', 'requirement', 'clinical_site', 'need', 'lecture', 'instructor', 'need', 'clinical_lab', 'instructor', 'need']",0
3,Program Administrators/Nursing Staff Members shall be able to create a new Program of Study.,F,"['program', 'administrators', 'nursing', 'staff', 'member', 'shall', 'able', 'create', 'new', 'program', 'study']","['program_administrators', 'nursing_staff', 'member', 'shall', 'able', 'create', 'new', 'program_study']","['program_administrators_nursing_staff', 'member', 'shall', 'able', 'create', 'new', 'program_study']",0
3,A Program of Study shall consist of a program name and listing of required classes (both clinical and non-clinical) that must be completed.,F,"['program', 'study', 'shall', 'consist', 'program', 'list', 'required', 'class', 'clinical', 'non', 'clinical', 'complete']","['program_study', 'shall', 'consist', 'program', 'list', 'required', 'class', 'clinical', 'non', 'clinical', 'complete']","['program_study', 'shall', 'consist', 'program', 'list', 'required', 'class', 'clinical', 'non', 'clinical', 'complete']",0
3,Program Administrators and Nursing Staff Members shall have the ability to specify which classes are required for a Program of Study,F,"['program', 'administrators', 'nursing', 'staff', 'members', 'shall', 'ability', 'specify', 'class', 'require', 'program', 'study']","['program_administrators', 'nursing_staff', 'members', 'shall', 'ability', 'specify', 'class', 'require', 'program_study']","['program_administrators_nursing_staff', 'members', 'shall', 'ability', 'specify', 'class', 'require', 'program_study']",0
